category,province,city,district,canonical_url,primary_keyword,secondary_keyword_1,secondary_keyword_2,open_count,coordinate_count,data_quality,seo_status,current_title,proposed_title,current_h1,proposed_h1,priority
"FUNERAL_REGION","경상북도","영주시","하망동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210103","하망동 반려동물 장례식장","하망동 반려동물 장례식장 공식 등록시설","하망동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","하망동 반려동물 장례식장 위치·전화·진료정보 찾기","하망동 반려동물 장례식장 0곳 | 공식 등록시설 정보","하망동 반려동물 장례시설","하망동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","휴천동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210104","휴천동 반려동물 장례식장","휴천동 반려동물 장례식장 공식 등록시설","휴천동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","휴천동 반려동물 장례식장 위치·전화·진료정보 찾기","휴천동 반려동물 장례식장 0곳 | 공식 등록시설 정보","휴천동 반려동물 장례시설","휴천동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","가흥동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210105","가흥동 반려동물 장례식장","가흥동 반려동물 장례식장 공식 등록시설","가흥동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","가흥동 반려동물 장례식장 위치·전화·진료정보 찾기","가흥동 반려동물 장례식장 0곳 | 공식 등록시설 정보","가흥동 반려동물 장례시설","가흥동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","문정동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210106","영주 문정동 반려동물 장례식장","영주 문정동 반려동물 장례식장 공식 등록시설","영주 문정동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영주 문정동 반려동물 장례식장 위치·전화·진료정보 찾기","영주 문정동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영주 문정동 반려동물 장례시설","영주 문정동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","고현동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210107","영주 고현동 반려동물 장례식장","영주 고현동 반려동물 장례식장 공식 등록시설","영주 고현동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영주 고현동 반려동물 장례식장 위치·전화·진료정보 찾기","영주 고현동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영주 고현동 반려동물 장례시설","영주 고현동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","창진동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210108","창진동 반려동물 장례식장","창진동 반려동물 장례식장 공식 등록시설","창진동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","창진동 반려동물 장례식장 위치·전화·진료정보 찾기","창진동 반려동물 장례식장 0곳 | 공식 등록시설 정보","창진동 반려동물 장례시설","창진동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","상줄동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210109","상줄동 반려동물 장례식장","상줄동 반려동물 장례식장 공식 등록시설","상줄동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","상줄동 반려동물 장례식장 위치·전화·진료정보 찾기","상줄동 반려동물 장례식장 0곳 | 공식 등록시설 정보","상줄동 반려동물 장례시설","상줄동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","조와동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210110","조와동 반려동물 장례식장","조와동 반려동물 장례식장 공식 등록시설","조와동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","조와동 반려동물 장례식장 위치·전화·진료정보 찾기","조와동 반려동물 장례식장 0곳 | 공식 등록시설 정보","조와동 반려동물 장례시설","조와동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","조암동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210111","조암동 반려동물 장례식장","조암동 반려동물 장례식장 공식 등록시설","조암동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","조암동 반려동물 장례식장 위치·전화·진료정보 찾기","조암동 반려동물 장례식장 0곳 | 공식 등록시설 정보","조암동 반려동물 장례시설","조암동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","적서동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210112","적서동 반려동물 장례식장","적서동 반려동물 장례식장 공식 등록시설","적서동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","적서동 반려동물 장례식장 위치·전화·진료정보 찾기","적서동 반려동물 장례식장 0곳 | 공식 등록시설 정보","적서동 반려동물 장례시설","적서동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","아지동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210113","아지동 반려동물 장례식장","아지동 반려동물 장례식장 공식 등록시설","아지동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","아지동 반려동물 장례식장 위치·전화·진료정보 찾기","아지동 반려동물 장례식장 0곳 | 공식 등록시설 정보","아지동 반려동물 장례시설","아지동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","풍기읍","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210250","풍기읍 반려동물 장례식장","풍기읍 반려동물 장례식장 공식 등록시설","풍기읍 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","풍기읍 반려동물 장례식장 위치·전화·진료정보 찾기","풍기읍 반려동물 장례식장 0곳 | 공식 등록시설 정보","풍기읍 반려동물 장례시설","풍기읍 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","이산면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210310","이산면 반려동물 장례식장","이산면 반려동물 장례식장 공식 등록시설","이산면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","이산면 반려동물 장례식장 위치·전화·진료정보 찾기","이산면 반려동물 장례식장 0곳 | 공식 등록시설 정보","이산면 반려동물 장례시설","이산면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","평은면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210320","평은면 반려동물 장례식장","평은면 반려동물 장례식장 공식 등록시설","평은면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","평은면 반려동물 장례식장 위치·전화·진료정보 찾기","평은면 반려동물 장례식장 0곳 | 공식 등록시설 정보","평은면 반려동물 장례시설","평은면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","문수면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210330","문수면 반려동물 장례식장","문수면 반려동물 장례식장 공식 등록시설","문수면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","문수면 반려동물 장례식장 위치·전화·진료정보 찾기","문수면 반려동물 장례식장 0곳 | 공식 등록시설 정보","문수면 반려동물 장례시설","문수면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","장수면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210340","장수면 반려동물 장례식장","장수면 반려동물 장례식장 공식 등록시설","장수면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","장수면 반려동물 장례식장 위치·전화·진료정보 찾기","장수면 반려동물 장례식장 0곳 | 공식 등록시설 정보","장수면 반려동물 장례시설","장수면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","안정면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210350","안정면 반려동물 장례식장","안정면 반려동물 장례식장 공식 등록시설","안정면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","안정면 반려동물 장례식장 위치·전화·진료정보 찾기","안정면 반려동물 장례식장 0곳 | 공식 등록시설 정보","안정면 반려동물 장례시설","안정면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","봉현면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210360","봉현면 반려동물 장례식장","봉현면 반려동물 장례식장 공식 등록시설","봉현면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","봉현면 반려동물 장례식장 위치·전화·진료정보 찾기","봉현면 반려동물 장례식장 0곳 | 공식 등록시설 정보","봉현면 반려동물 장례시설","봉현면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","순흥면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210370","순흥면 반려동물 장례식장","순흥면 반려동물 장례식장 공식 등록시설","순흥면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","순흥면 반려동물 장례식장 위치·전화·진료정보 찾기","순흥면 반려동물 장례식장 0곳 | 공식 등록시설 정보","순흥면 반려동물 장례시설","순흥면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","단산면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210380","단산면 반려동물 장례식장","단산면 반려동물 장례식장 공식 등록시설","단산면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","단산면 반려동물 장례식장 위치·전화·진료정보 찾기","단산면 반려동물 장례식장 0곳 | 공식 등록시설 정보","단산면 반려동물 장례시설","단산면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영주시","부석면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47210/r-47210390","영주 부석면 반려동물 장례식장","영주 부석면 반려동물 장례식장 공식 등록시설","영주 부석면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영주 부석면 반려동물 장례식장 위치·전화·진료정보 찾기","영주 부석면 반려동물 장례식장 0곳 | 공식 등록시설 정보","영주 부석면 반려동물 장례시설","영주 부석면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230","영천 반려동물 장례식장","영천 반려동물 장례식장 공식 등록시설","영천 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 반려동물 장례식장 위치·전화·진료정보 찾기","영천 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 반려동물 장례시설","영천 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","조교동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230101","조교동 반려동물 장례식장","조교동 반려동물 장례식장 공식 등록시설","조교동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","조교동 반려동물 장례식장 위치·전화·진료정보 찾기","조교동 반려동물 장례식장 0곳 | 공식 등록시설 정보","조교동 반려동물 장례시설","조교동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","망정동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230102","망정동 반려동물 장례식장","망정동 반려동물 장례식장 공식 등록시설","망정동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","망정동 반려동물 장례식장 위치·전화·진료정보 찾기","망정동 반려동물 장례식장 0곳 | 공식 등록시설 정보","망정동 반려동물 장례시설","망정동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","야사동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230103","야사동 반려동물 장례식장","야사동 반려동물 장례식장 공식 등록시설","야사동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","야사동 반려동물 장례식장 위치·전화·진료정보 찾기","야사동 반려동물 장례식장 0곳 | 공식 등록시설 정보","야사동 반려동물 장례시설","야사동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","문내동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230104","문내동 반려동물 장례식장","문내동 반려동물 장례식장 공식 등록시설","문내동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","문내동 반려동물 장례식장 위치·전화·진료정보 찾기","문내동 반려동물 장례식장 0곳 | 공식 등록시설 정보","문내동 반려동물 장례시설","문내동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","문외동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230105","문외동 반려동물 장례식장","문외동 반려동물 장례식장 공식 등록시설","문외동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","문외동 반려동물 장례식장 위치·전화·진료정보 찾기","문외동 반려동물 장례식장 0곳 | 공식 등록시설 정보","문외동 반려동물 장례시설","문외동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","창구동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230106","창구동 반려동물 장례식장","창구동 반려동물 장례식장 공식 등록시설","창구동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","창구동 반려동물 장례식장 위치·전화·진료정보 찾기","창구동 반려동물 장례식장 0곳 | 공식 등록시설 정보","창구동 반려동물 장례시설","창구동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","교촌동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230107","영천 교촌동 반려동물 장례식장","영천 교촌동 반려동물 장례식장 공식 등록시설","영천 교촌동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 교촌동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 교촌동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 교촌동 반려동물 장례시설","영천 교촌동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","과전동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230108","과전동 반려동물 장례식장","과전동 반려동물 장례식장 공식 등록시설","과전동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","과전동 반려동물 장례식장 위치·전화·진료정보 찾기","과전동 반려동물 장례식장 0곳 | 공식 등록시설 정보","과전동 반려동물 장례시설","과전동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","성내동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230109","영천 성내동 반려동물 장례식장","영천 성내동 반려동물 장례식장 공식 등록시설","영천 성내동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 성내동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 성내동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 성내동 반려동물 장례시설","영천 성내동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","화룡동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230110","화룡동 반려동물 장례식장","화룡동 반려동물 장례식장 공식 등록시설","화룡동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","화룡동 반려동물 장례식장 위치·전화·진료정보 찾기","화룡동 반려동물 장례식장 0곳 | 공식 등록시설 정보","화룡동 반려동물 장례시설","화룡동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","도동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230111","영천 도동 반려동물 장례식장","영천 도동 반려동물 장례식장 공식 등록시설","영천 도동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 도동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 도동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 도동 반려동물 장례시설","영천 도동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","금노동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230112","금노동 반려동물 장례식장","금노동 반려동물 장례식장 공식 등록시설","금노동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","금노동 반려동물 장례식장 위치·전화·진료정보 찾기","금노동 반려동물 장례식장 0곳 | 공식 등록시설 정보","금노동 반려동물 장례시설","금노동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","완산동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230113","완산동 반려동물 장례식장","완산동 반려동물 장례식장 공식 등록시설","완산동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","완산동 반려동물 장례식장 위치·전화·진료정보 찾기","완산동 반려동물 장례식장 0곳 | 공식 등록시설 정보","완산동 반려동물 장례시설","완산동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","범어동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230114","영천 범어동 반려동물 장례식장","영천 범어동 반려동물 장례식장 공식 등록시설","영천 범어동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 범어동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 범어동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 범어동 반려동물 장례시설","영천 범어동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","작산동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230115","작산동 반려동물 장례식장","작산동 반려동물 장례식장 공식 등록시설","작산동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","작산동 반려동물 장례식장 위치·전화·진료정보 찾기","작산동 반려동물 장례식장 0곳 | 공식 등록시설 정보","작산동 반려동물 장례시설","작산동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","봉동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230116","봉동 반려동물 장례식장","봉동 반려동물 장례식장 공식 등록시설","봉동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","봉동 반려동물 장례식장 위치·전화·진료정보 찾기","봉동 반려동물 장례식장 0곳 | 공식 등록시설 정보","봉동 반려동물 장례시설","봉동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","본촌동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230117","영천 본촌동 반려동물 장례식장","영천 본촌동 반려동물 장례식장 공식 등록시설","영천 본촌동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 본촌동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 본촌동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 본촌동 반려동물 장례시설","영천 본촌동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","채신동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230118","채신동 반려동물 장례식장","채신동 반려동물 장례식장 공식 등록시설","채신동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","채신동 반려동물 장례식장 위치·전화·진료정보 찾기","채신동 반려동물 장례식장 0곳 | 공식 등록시설 정보","채신동 반려동물 장례시설","채신동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","괴연동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230119","괴연동 반려동물 장례식장","괴연동 반려동물 장례식장 공식 등록시설","괴연동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","괴연동 반려동물 장례식장 위치·전화·진료정보 찾기","괴연동 반려동물 장례식장 0곳 | 공식 등록시설 정보","괴연동 반려동물 장례시설","괴연동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","대전동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230120","영천 대전동 반려동물 장례식장","영천 대전동 반려동물 장례식장 공식 등록시설","영천 대전동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 대전동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 대전동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 대전동 반려동물 장례시설","영천 대전동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","녹전동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230121","녹전동 반려동물 장례식장","녹전동 반려동물 장례식장 공식 등록시설","녹전동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","녹전동 반려동물 장례식장 위치·전화·진료정보 찾기","녹전동 반려동물 장례식장 0곳 | 공식 등록시설 정보","녹전동 반려동물 장례시설","녹전동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","도림동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230122","영천 도림동 반려동물 장례식장","영천 도림동 반려동물 장례식장 공식 등록시설","영천 도림동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 도림동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 도림동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 도림동 반려동물 장례시설","영천 도림동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","오미동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230123","오미동 반려동물 장례식장","오미동 반려동물 장례식장 공식 등록시설","오미동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","오미동 반려동물 장례식장 위치·전화·진료정보 찾기","오미동 반려동물 장례식장 0곳 | 공식 등록시설 정보","오미동 반려동물 장례시설","오미동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","오수동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230124","오수동 반려동물 장례식장","오수동 반려동물 장례식장 공식 등록시설","오수동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","오수동 반려동물 장례식장 위치·전화·진료정보 찾기","오수동 반려동물 장례식장 0곳 | 공식 등록시설 정보","오수동 반려동물 장례시설","오수동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","쌍계동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230125","쌍계동 반려동물 장례식장","쌍계동 반려동물 장례식장 공식 등록시설","쌍계동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","쌍계동 반려동물 장례식장 위치·전화·진료정보 찾기","쌍계동 반려동물 장례식장 0곳 | 공식 등록시설 정보","쌍계동 반려동물 장례시설","쌍계동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","도남동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230126","영천 도남동 반려동물 장례식장","영천 도남동 반려동물 장례식장 공식 등록시설","영천 도남동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 도남동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 도남동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 도남동 반려동물 장례시설","영천 도남동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","매산동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230127","영천 매산동 반려동물 장례식장","영천 매산동 반려동물 장례식장 공식 등록시설","영천 매산동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 매산동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 매산동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 매산동 반려동물 장례시설","영천 매산동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","언하동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230128","언하동 반려동물 장례식장","언하동 반려동물 장례식장 공식 등록시설","언하동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","언하동 반려동물 장례식장 위치·전화·진료정보 찾기","언하동 반려동물 장례식장 0곳 | 공식 등록시설 정보","언하동 반려동물 장례시설","언하동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","신기동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230129","영천 신기동 반려동물 장례식장","영천 신기동 반려동물 장례식장 공식 등록시설","영천 신기동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 신기동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 신기동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 신기동 반려동물 장례시설","영천 신기동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","서산동","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230130","영천 서산동 반려동물 장례식장","영천 서산동 반려동물 장례식장 공식 등록시설","영천 서산동 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 서산동 반려동물 장례식장 위치·전화·진료정보 찾기","영천 서산동 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 서산동 반려동물 장례시설","영천 서산동 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","금호읍","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230250","금호읍 반려동물 장례식장","금호읍 반려동물 장례식장 공식 등록시설","금호읍 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","금호읍 반려동물 장례식장 위치·전화·진료정보 찾기","금호읍 반려동물 장례식장 0곳 | 공식 등록시설 정보","금호읍 반려동물 장례시설","금호읍 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","청통면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230310","청통면 반려동물 장례식장","청통면 반려동물 장례식장 공식 등록시설","청통면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","청통면 반려동물 장례식장 위치·전화·진료정보 찾기","청통면 반려동물 장례식장 0곳 | 공식 등록시설 정보","청통면 반려동물 장례시설","청통면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","신녕면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230320","신녕면 반려동물 장례식장","신녕면 반려동물 장례식장 공식 등록시설","신녕면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","신녕면 반려동물 장례식장 위치·전화·진료정보 찾기","신녕면 반려동물 장례식장 0곳 | 공식 등록시설 정보","신녕면 반려동물 장례시설","신녕면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","화산면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230330","영천 화산면 반려동물 장례식장","영천 화산면 반려동물 장례식장 공식 등록시설","영천 화산면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 화산면 반려동물 장례식장 위치·전화·진료정보 찾기","영천 화산면 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 화산면 반려동물 장례시설","영천 화산면 반려동물 장례식장","NOINDEX"
"FUNERAL_REGION","경상북도","영천시","화북면","https://pet.dudle.co.kr/funeral/gyeongbuk/r-47230/r-47230340","영천 화북면 반려동물 장례식장","영천 화북면 반려동물 장례식장 공식 등록시설","영천 화북면 반려동물 장례식장 위치","0","0","LOW","NOINDEX_LOW_DATA","영천 화북면 반려동물 장례식장 위치·전화·진료정보 찾기","영천 화북면 반려동물 장례식장 0곳 | 공식 등록시설 정보","영천 화북면 반려동물 장례시설","영천 화북면 반려동물 장례식장","NOINDEX"
